title,product_link,price,rating,review_count,delivery,stock_status,sponsored
Apple,https://www.amazon.com/Apple-MacBook-Laptop-12-core-19-core/dp/B0BSHF7LLL,N/A,4.7,421,Energy efficiency,In Stock,False
Pre-owned Certified: Electronics,https://www.amazon.com/Apple-MacBook-16-Inch-Storage-2-6GHz/dp/B08CZT64VP,N/A,4.1,171,Pre-owned,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-Laptop-12-core-16-core/dp/B0DM6ZP92H,N/A,4.8,154,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-Laptop-10-core-16-core/dp/B0BSHDVBXZ,N/A,4.7,611,Energy efficiency,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-Laptop-8-core-10-core/dp/B0CM5JLWJK,N/A,4.6,529,Energy efficiency,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-2024-16-Core-40-Core-Standard/dp/B0DNR92C1W,N/A,N/A,0,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-Laptop-11-core-14-core/dp/B0CM5JV26D,N/A,4.7,687,Energy efficiency,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-Display-12-Core-18-Core/dp/B0CPN4WL82,N/A,5.0,2,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-16-2-14-Core-20-Core/dp/B0DNR7SZ88,N/A,N/A,0,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-2024-16-Core-40-Core-Standard/dp/B0DNRJHZ55,N/A,N/A,0,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-16-2-14-Core-20-Core/dp/B0DNR9BDDS,N/A,N/A,0,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23P36M,N/A,4.8,75,Energy efficiency,In Stock,False
Pre-owned Certified: Electronics,https://www.amazon.com/Apple-MacBook-2-6GHz-9th-gen-processor/dp/B07XJZDDC5,N/A,3.9,20,Pre-owned,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-2024-16-Core-40-Core-Standard/dp/B0DNRCC4M6,N/A,N/A,0,N/A,In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-16-2-Chip-Late/dp/B0CRJ1FSKS,N/A,5.0,1,N/A,In Stock,False
N/A,https://www.amazon.com/Apple-MacBook-14-inch-10-core-16-core/dp/B09JQWSQK7,N/A,4.7,2164,N/A,In Stock,False
Teryeefi,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNjg0NjY0MzE0NjQ2MTE2OjE3MzU4NjMxOTU6c3BfYXRmX25leHQ6MzAwMDIzODgyOTg3MzAyOjowOjo&url=-Teryeefi-A2338-A2289-A2251-Kickstand-dp-B0BZV1X3N2-ref-sr_1_17_sspa-dib-eyJ2IjoiMSJ9.d50QlP2Ch72TvQTjNnTftnqLfMZnYGZnCZg6SilKfnVrr8ALqAN-0VJW_UvLIhMYwlk8AZSwvXbJ26hmj0man_gw1WMDy7dH4bm-boRcWaNVyv1fSZxrRe21riIJCHcqi_pr-qZYVamhVUxLUCTDlp4PRx2ygQ4cgQ1682aI04D2AuD30nI0Bkiu6VgY4uOUOJLA4FNqWbP741SSoYNNqDQNx-CnKjQHs6P2e2o7aiM.Znai_H-B0BqLbJGHEF0kHdYxCv7hGdLRSnXUQ0qRVsQ-dib_tag-se-keywords-Macbook-Pro-qid-1735863195-sr-8-17-spons-xpid-UhVwiqpxT2ACA-sp_csd-d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA-psc-1,$29.99,4.3,109,"Delivery Wed, Jan 15",In Stock,False
N/A,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNjg0NjY0MzE0NjQ2MTE2OjE3MzU4NjMxOTU6c3BfYXRmX25leHQ6MjAwMDk3NjAyOTQ4Mjk4OjowOjo&url=-Mac-Book-Pro-Charger-Compatible-dp-B0B3DNW8D8-ref-sr_1_18_sspa-dib-eyJ2IjoiMSJ9.d50QlP2Ch72TvQTjNnTftnqLfMZnYGZnCZg6SilKfnVrr8ALqAN-0VJW_UvLIhMYwlk8AZSwvXbJ26hmj0man_gw1WMDy7dH4bm-boRcWaNVyv1fSZxrRe21riIJCHcqi_pr-qZYVamhVUxLUCTDlp4PRx2ygQ4cgQ1682aI04D2AuD30nI0Bkiu6VgY4uOUOJLA4FNqWbP741SSoYNNqDQNx-CnKjQHs6P2e2o7aiM.Znai_H-B0BqLbJGHEF0kHdYxCv7hGdLRSnXUQ0qRVsQ-dib_tag-se-keywords-Macbook-Pro-qid-1735863195-sr-8-18-spons-xpid-UhVwiqpxT2ACA-sp_csd-d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA-psc-1-smid-ARVE8NURNIMMR,$27.99,4.6,1800,"Delivery Wed, Jan 15",In Stock,False
Apple,https://www.amazon.com/Apple-MacBook-16-2-Chip-Late/dp/B0CQSX7R4V,N/A,N/A,0,N/A,In Stock,False
